ELEMENT_GLOBAL_ID,cutecode,Scientific Name,Common Name,Taxonomic Group
821665,camblaco,Cambarus laconensis,Lacon Exit Cave Crayfish,Crayfishes
111565,camblena,Cambarus lenati,Broad River Stream Crayfish,Crayfishes
112602,cambmilt,Cambarus miltus,Rusty Grave Digger,Crayfishes
107950,cambnert,Cambarus nerterius,Greenbrier Cave Crayfish,Crayfishes
113868,cambobey,Cambarus obeyensis,Obey Crayfish,Crayfishes
115819,cambparr,Cambarus parrishi,Hiwassee Headwater Crayfish,Crayfishes
115775,cambpeck,Cambarus pecki,Phantom Cave Crayfish,Crayfishes
119524,cambpris,Cambarus pristinus,Pristine Crayfish,Crayfishes
119523,cambpyro,Cambarus pyronotus,Fireback Crayfish,Crayfishes
116435,cambrebu,Cambarus reburrus,French Broad Crayfish,Crayfishes
115192,cambscot,Cambarus scotti,Chattooga River Crayfish,Crayfishes
116048,cambseto,Cambarus setosus,Bristly Cave Crayfish,Crayfishes
907126,cambsmil,Cambarus smilax,Greenbrier River Crayfish,Crayfishes
115431,cambspec,Cambarus speciosus,Beautiful Crayfish,Crayfishes
821661,cambspel,Cambarus speleocoopi,Sweet Home Alabama Cave Crayfish,Crayfishes
107416,cambspic,Cambarus spicatus,Broad River Spiney Crayfish,Crayfishes
108680,cambstri,Cambarus strigosus,Lean Crayfish,Crayfishes
114706,cambsubt,Cambarus subterraneus,Delaware County Cave Crayfish,Crayfishes
118123,cambtart,Cambarus tartarus,Oklahoma Cave Crayfish,Crayfishes
116795,cambtrun,Cambarus truncatus,Oconee Burrowing Crayfish,Crayfishes
640697,cambtuck,Cambarus tuckasegee,Tuckasegee Stream Crayfish,Crayfishes
118740,cambunes,Cambarus unestami,Blackbarred Crayfish,Crayfishes
111679,cambveit,Cambarus veitchorum,White Spring Cave Crayfish,Crayfishes
952590,cambvete,Cambarus veteranus,Guyandotte River Crayfish,Crayfishes
110798,cambwill,Cambarus williami,Brawleys Fork Crayfish,Crayfishes
110614,cambzoph,Cambarus zophonastes,Hell Creek Cave Crayfish,Crayfishes
120536,distcarl,Distocambarus carlsoni,Mimic Crayfish,Crayfishes
120789,distcroc,Distocambarus crockeri,Piedmont Prairie Burrowing Crayfish,Crayfishes
108526,distdeve,Distocambarus devexus,Broad River Burrowing Crayfish,Crayfishes
108156,disthunt,Distocambarus hunteri,Saluda Burrowing Crayfish,Crayfishes
106760,distyoun,Distocambarus youngineri,Newberry Burrowing Crayfish,Crayfishes
115566,fallburr,Fallicambarus burrisi,Burrowing Bog Crayfish,Crayfishes
114609,falldani,Fallicambarus danielae,Speckled Burrowing Crayfish,Crayfishes
119338,falldeva,Fallicambarus devastator,Texas Prairie Crayfish,Crayfishes
108188,falldiss,Fallicambarus dissitus,Pine Hills Digger,Crayfishes
109494,fallgilp,Fallicambarus gilpini,Jefferson County Crayfish,Crayfishes
119426,fallgord,Fallicambarus gordoni,Camp Shelby Burrowing Crayfish,Crayfishes
114495,fallharp,Fallicambarus harpi,Ouachita Burrowing Crayfish,Crayfishes
116648,fallhort,Fallicambarus hortoni,Hatchie Burrowing Crayfish,Crayfishes
821051,fallhous,Fallicambarus houstonensis,Houston Burrowing Crayfish,Crayfishes
117448,falljean,Fallicambarus jeanae,Daisie Burrowing Crayfish,Crayfishes
821052,fallkoun,Fallicambarus kountzeae,Big Thicket Burrowing Crayfish,Crayfishes
113327,fallmacn,Fallicambarus macneesei,Old Prairie Digger,Crayfishes
109483,fallpeti,Fallicambarus petilicarpus,Slenderwrist Burrowing Crayfish,Crayfishes
107397,fallstra,Fallicambarus strawni,Saline Burrowing Crayfish,Crayfishes
116283,faxoblai,Faxonella blairi,Blair's Fencing Crayfish,Crayfishes
113936,faxocrea,Faxonella creaseri,Ouachita Fencing Crayfish,Crayfishes
113192,hobbatte,Hobbseus attenuatus,Pearl Riverlet Crayfish,Crayfishes
110321,hobbcris,Hobbseus cristatus,Crested Riverlet Crayfish,Crayfishes
119469,hobborco,Hobbseus orconectoides,Oktibbeha Riverlet Crayfish,Crayfishes
117070,hobbpeti,Hobbseus petilus,Tombigbee Riverlet Crayfish,Crayfishes
120256,hobbvall,Hobbseus valleculus,Choctaw Riverlet Crayfish,Crayfishes
106855,hobbyalo,Hobbseus yalobushensis,Yalobusha Riverlet Crayfish,Crayfishes
817900,orcobarr,Orconectes barri,Cumberland Plateau Cave Crayfish,Crayfishes
108206,orcobise,Orconectes bisectus,Crittenden Crayfish,Crayfishes
114781,orcoblac,Orconectes blacki,Calcasieu Crayfish,Crayfishes
108975,orcoburr,Orconectes burri,Blood River Crayfish,Crayfishes
119870,orcocaro,Orconectes carolinensis,North Carolina Spiny Crayfish,Crayfishes
120183,orcocoop,Orconectes cooperi,Flint River Crayfish,Crayfishes
119144,orcodiff,Orconectes difficilis,Painted Crayfish,Crayfishes
119452,orcoeupu,Orconectes eupunctus,Coldwater Crayfish,Crayfishes
107701,orcoharr,Orconectes harrisonii,Belted Crayfish,Crayfishes
113071,orcohart,Orconectes hartfieldi,Yazoo Crayfish,Crayfishes
114782,orcohath,Orconectes hathawayi,Teche Painted Crawfish,Crayfishes
119823,orcoilli,Orconectes illinoiensis,Shawnee Crayfish,Crayfishes
110625,orcoinco,Orconectes incomptus,Tennessee Cave Crayfish,Crayfishes
118496,orcoindi,Orconectes indianensis,Indiana Crayfish,Crayfishes
116858,orcojeff,Orconectes jeffersoni,Louisville Crayfish,Crayfishes
116817,orcojone,Orconectes jonesi,Sucarnoochee River Crayfish,Crayfishes
119673,orcomale,Orconectes maletae,Kisatchie Painted Crayfish,Crayfishes
107076,orcomarc,Orconectes marchandi,Mammoth Spring Crayfish,Crayfishes
738954,orcomarg,Orconectes margorectus,Livingston Crayfish,Crayfishes
110459,orcomena,Orconectes menae,Mena Crayfish,Crayfishes
115069,orcomiss,Orconectes mississippiensis,Mississippi Crayfish,Crayfishes
116696,orconana,Orconectes nana,Midget Crayfish,Crayfishes
117188,orcopack,Orconectes packardi,Appalachian Cave Crayfish,Crayfishes
720843,orcopard,Orconectes pardalotus,Leopard Crayfish,Crayfishes
120493,orcoperu,Orconectes peruncus,Big Creek Crayfish,Crayfishes
106695,orcoquad,Orconectes quadruncus,St. Francis River Crayfish,Crayfishes
110054,orcorafi,Orconectes rafinesquei,Rough River Crayfish,Crayfishes
844159,orcoraym,Orconectes raymondi,Norwood River Crayfish,Crayfishes
116313,orcorona,Orconectes ronaldi,Mud River Crayfish,Crayfishes
116061,orcosaxa,Orconectes saxatilis,Kiamichi Crayfish,Crayfishes
108909,orcoshel,Orconectes sheltae,Shelta Cave Crayfish,Crayfishes
115224,orcoshou,Orconectes shoupi,Nashville Crayfish,Crayfishes
112045,orcosloa,Orconectes sloanii,Sloan Crayfish,Crayfishes
110585,orcostan,Orconectes stannardi,Little Wabash Crayfish,Crayfishes
637266,orcostyg,Orconectes stygocaneyi,Caney Mountain Cave Crayfish,Crayfishes
821675,orcotayl,Orconectes taylori,Crescent Crayfish,Crayfishes
109620,orcovirg,Orconectes virginiensis,Chowanoke Crayfish,Crayfishes
112393,orcowill,Orconectes williamsi,Williams Crayfish,Crayfishes
109368,orcowrig,Orconectes wrighti,Hardin Crayfish,Crayfishes
121301,paciconn,Pacifastacus connectens,Snake River Pilose Crayfish,Crayfishes
110563,pacifort,Pacifastacus fortis,Shasta Crayfish,Crayfishes
116059,procache,Procambarus acherontis,Orlando Cave Crayfish,Crayfishes
112731,procadve,Procambarus advena,Vidalia Crayfish,Crayfishes
115007,procapal,Procambarus apalachicolae,Coastal Flatwoods Crayfish,Crayfishes
114573,procatti,Procambarus attiguus,Silver Glen Springs Crayfish,Crayfishes
112294,procbarb,Procambarus barbiger,Jackson Prairie Crayfish,Crayfishes
113787,procbras,Procambarus braswelli,Waccamaw Crayfish,Crayfishes
109848,procbraz,Procambarus brazoriensis,Brazoria Crayfish,Crayfishes
109111,proccapi,Procambarus capillatus,Capillaceous Crayfish,Crayfishes
115959,procceru,Procambarus ceruleus,Blueclaw Chimney Crawfish,Crayfishes
110475,proccome,Procambarus cometes,Mississippi Flatwoods Crayfish,Crayfishes
119543,procdeli,Procambarus delicatus,Bigcheek Cave Crayfish,Crayfishes
108931,procechi,Procambarus echinatus,Edisto Crayfish,Crayfishes
107931,procecon,Procambarus econfinae,Panama City Crayfish,Crayfishes
118840,procepic,Procambarus epicyrtus,Humpback Crayfish,Crayfishes
119782,proceryt,Procambarus erythrops,Santa Fe Cave Crayfish,Crayfishes
118338,procesca,Procambarus escambiensis,Escambia Crayfish,Crayfishes
115105,procfitz,Procambarus fitzpatricki,Spinytail Crayfish,Crayfishes
108402,procfran,Procambarus franzi,Orange Lake Cave Crayfish,Crayfishes
106631,procgemi,Procambarus geminus,Twin Crawfish,Crayfishes
109863,prochors,Procambarus horsti,Big Blue Springs Crayfish,Crayfishes
114639,proclagn,Procambarus lagniappe,Lagniappe Crayfish,Crayfishes
107204,proclati,Procambarus latipleurum,Wingtail Crayfish,Crayfishes
112824,procleco,Procambarus lecontei,Mobile Crayfish,Crayfishes
115424,procleit,Procambarus leitheuseri,Coastal Lowland Cave Crayfish,Crayfishes
112927,procluci,Procambarus lucifugus,Florida Cave Crayfish,Crayfishes
111053,proclyle,Procambarus lylei,Shutispear Crayfish,Crayfishes
795355,procmach,Procambarus machardyi,Caddo Chimney Crawfish,Crayfishes
107352,procmart,Procambarus marthae,Crisscross Crayfish,Crayfishes
111554,procmedi,Procambarus medialis,Pamlico Crayfish,Crayfishes
118902,procmill,Procambarus milleri,Miami Cave Crayfish,Crayfishes
120267,procmorr,Procambarus morrisi,Putnum County Cave Crayfish,Crayfishes
116903,procnech,Procambarus nechesae,Neches Crayfish,Crayfishes
112048,procnigr,Procambarus nigrocinctus,Blackbelted Crayfish,Crayfishes
113991,procnuec,Procambarus nueces,Nueces Crayfish,Crayfishes
115209,procorci,Procambarus orcinus,Woodville Karst Cave Crayfish,Crayfishes
120607,procpall,Procambarus pallidus,Pallid Cave Crayfish,Crayfishes
110514,procpenn,Procambarus penni,Pearl Blackwater Crayfish,Crayfishes
821672,procpent,Procambarus pentastylus,Calcasieu Creek Crayfish,Crayfishes
106747,procpete,Procambarus petersi,Ogeechee Crayfish,Crayfishes
120608,procpict,Procambarus pictus,Spotted Royal Crayfish,Crayfishes
111051,procpogu,Procambarus pogum,Bearded Red Crayfish,Crayfishes
111981,procrath,Procambarus rathbunae,Combclaw Crayfish,Crayfishes
113786,procrega,Procambarus regalis,Regal Burrowing Crayfish,Crayfishes
115433,procreim,Procambarus reimeri,Irons Fork Burrowing Crayfish,Crayfishes
106826,procstei,Procambarus steigmani,Parkhill Prairie Crayfish,Crayfishes
114498,procsutt,Procambarus suttkusi,Choctawhatchee Crayfish,Crayfishes
119424,proctenu,Procambarus tenuis,Ouachita Mountain Crayfish,Crayfishes
119337,proctexa,Procambarus texanus,Bastrop Crayfish,Crayfishes
116085,proctruc,Procambarus truculentus,Bog Crayfish,Crayfishes
118132,procyoun,Procambarus youngi,Florida Longbeak Crayfish,Crayfishes
120713,trogmacl,Troglocambarus maclanei,North Florida Spider Cave Crayfish,Crayfishes
119192,alasarcu,Alasmidonta arcula,Altamaha Arcmussel,Freshwater Mussels
119501,alasatro,Alasmidonta atropurpurea,Cumberland Elktoe,Freshwater Mussels
108301,alashete,Alasmidonta heterodon,Dwarf Wedgemussel,Freshwater Mussels
117061,alasrave,Alasmidonta raveneliana,Appalachian Elktoe,Freshwater Mussels
114679,alastria,Alasmidonta triangulata,Southern Elktoe,Freshwater Mussels
111437,alasvari,Alasmidonta varicosa,Brook Floater,Freshwater Mussels
118231,amblelli,Amblema elliottii,Coosa Fiveridge,Freshwater Mussels
107426,amblneis,Amblema neislerii,Fat Threeridge,Freshwater Mussels
119538,anodhear,Anodonta heardi,Apalachicola Floater,Freshwater Mussels
121313,anoddeni,Anodontoides denigrata,Cumberland Papershell,Freshwater Mussels
116326,arkawhee,Arkansia wheeleri,Ouachita Rock Pocketbook,Freshwater Mussels
112995,cyclaure,Cyclonaias aurea,Golden Orb,Freshwater Mussels
117311,cyclhous,Cyclonaias houstonensis,Smooth Pimpleback,Freshwater Mussels
117994,cyclinfu,Cyclonaias infucata,Sculptured Pigtoe,Freshwater Mussels
836270,cyclklei,Cyclonaias kleiniana,Florida Mapleleaf,Freshwater Mussels
107777,cyclmort,Cyclonaias mortoni,Western Pimpleback,Freshwater Mussels
108356,cyclpetr,Cyclonaias petrina,Texas Pimpleback,Freshwater Mussels
115425,cyclrefu,Cyclonaias refulgens,Purple Pimpleback,Freshwater Mussels
117674,cyclsucc,Cyclonaias succissa,Purple Pigtoe,Freshwater Mussels
110730,dromdrom,Dromus dromas,Dromedary Pearlymussel,Freshwater Mussels
109209,elliahen,Elliptio ahenea,Southern Lance,Freshwater Mussels
118225,ellichip,Elliptio chipolaensis,Chipola Slabshell,Freshwater Mussels
108850,ellicong,Elliptio congaraea,Carolina Slabshell,Freshwater Mussels
116038,ellidari,Elliptio dariensis,Georgia Elephantear,Freshwater Mussels
114949,ellidown,Elliptio downiei,Satilla Elephantear,Freshwater Mussels
111544,ellifrat,Elliptio fraterna,Brother Spike,Freshwater Mussels
110016,ellilanc,Elliptio lanceolata,Yellow Lance,Freshwater Mussels
108690,ellimcmi,Elliptio mcmichaeli,Fluted Elephantear,Freshwater Mussels
112735,ellimonr,Elliptio monroensis,St. John's Elephantear,Freshwater Mussels
114607,ellinige,Elliptio nigella,Winged Spike,Freshwater Mussels
112734,ellipurp,Elliptio purpurella,Inflated Spike,Freshwater Mussels
116113,elliroan,Elliptio roanokensis,Roanoke Slabshell,Freshwater Mussels
109373,ellispin,Elliptio spinosa,Altamaha Spinymussel,Freshwater Mussels
107915,ellistei,Elliptio steinstansana,Tar River Spinymussel,Freshwater Mussels
120124,ellisloa,Elliptoideus sloatianus,Purple Bankclimber,Freshwater Mussels
889342,epioahls,Epioblasma ahlstedti,Duck River Oyster Mussel,Freshwater Mussels
115217,epiobrev,Epioblasma brevidens,Cumberlandian Combshell,Freshwater Mussels
118984,epiocaps,Epioblasma capsaeformis,Oyster Mussel,Freshwater Mussels
107322,epiocurt,Epioblasma curtisii,Curtis Pearlymussel,Freshwater Mussels
106888,epioflor,Epioblasma florentina,Yellow Blossom,Freshwater Mussels
120618,epioobli,Epioblasma obliquata,Catspaw,Freshwater Mussels
109895,epiopeni,Epioblasma penita,Southern Combshell,Freshwater Mussels
113554,epiotoru,Epioblasma torulosa,Tubercled Blossom,Freshwater Mussels
112023,epiotriq,Epioblasma triquetra,Snuffbox,Freshwater Mussels
119822,fuscaske,Fusconaia askewi,Texas Pigtoe,Freshwater Mussels
116875,fuscburk,Fusconaia burkei,Tapered Pigtoe,Freshwater Mussels
108198,fusccor,Fusconaia cor,Shiny Pigtoe,Freshwater Mussels
118288,fusccune,Fusconaia cuneolus,Finerayed Pigtoe,Freshwater Mussels
113003,fuscesca,Fusconaia escambia,Narrow Pigtoe,Freshwater Mussels
112228,fuscmaso,Fusconaia masoni,Atlantic Pigtoe,Freshwater Mussels
112997,fuscmitc,Fusconaia mitchelli,False Spike,Freshwater Mussels
112227,fuscozar,Fusconaia ozarkensis,Ozark Pigtoe,Freshwater Mussels
118395,fuscsubr,Fusconaia subrotunda,Longsolid,Freshwater Mussels
109629,goniangu,Gonidea angulata,Western Ridged Mussel,Freshwater Mussels
117227,hamialti,Hamiota altilis,Finelined Pocketbook,Freshwater Mussels
118846,hamiaust,Hamiota australis,Southern Sandshell,Freshwater Mussels
120294,hamipero,Hamiota perovalis,Orangenacre Mucket,Freshwater Mussels
109708,hamisuba,Hamiota subangulata,Shinyrayed Pocketbook,Freshwater Mussels
109635,hemilata,Hemistena lata,Cracking Pearlymussel,Freshwater Mussels
114659,lampabru,Lampsilis abrupta,Pink Mucket,Freshwater Mussels
108845,bombaffi,Bombus affinis,Rusty-patched Bumble Bee,Bumble Bees
107857,bombappo,Bombus appositus,White-Shouldered Bumble Bee,Bumble Bees
819678,bombcali,Bombus caliginosus,Obscure Bumble Bee,Bumble Bees
1013804,bombcock,Bombus cockerelli,Cockerell's Bumble Bee,Bumble Bees
834085,bombcrot,Bombus crotchii,Crotch Bumble Bee,Bumble Bees
106721,bombferv,Bombus fervidus,Yellow Bumble Bee,Bumble Bees
832125,bombfrat,Bombus fraternus,Southern Plains Bumble Bee,Bumble Bees
819655,bombinsu,Bombus insularis,Indiscriminate Cuckoo Bumble Bee,Bumble Bees
834053,bombmorr,Bombus morrisoni,Morrisoni Bumble Bee,Bumble Bees
744953,bombpens,Bombus pensylvanicus,American Bumble Bee,Bumble Bees
819661,bombsuck,Bombus suckleyi,Suckley's Cuckoo Bumble Bee,Bumble Bees
806567,bombterr,Bombus terricola,Yellow-banded Bumble Bee,Bumble Bees
819626,bombvari,Bombus variabilis,Variable Cuckoo Bumble Bee,Bumble Bees
119743,adopprit,Adopaeoides prittwitzi,Sunrise Skipper,Butterflies and Skippers
107839,agatevan,Agathymus evansi,Huachuca Giant-Skipper,Butterflies and Skippers
116354,agatgent,Agathymus gentryi,Gentry's Giant-Skipper,Butterflies and Skippers
110210,agatmari,Agathymus mariae,Mary's Giant-Skipper,Butterflies and Skippers
112144,agatstep,Agathymus stephensi,California Giant-Skipper,Butterflies and Skippers
112390,agripoda,Agriades podarce,Arrowhead Arctic Blue,Butterflies and Skippers
112623,amblaesc,Amblyscirtes aesculapius,Lace-winged Roadside-Skipper,Butterflies and Skippers
114517,amblalte,Amblyscirtes alternata,Dusky Roadside-Skipper,Butterflies and Skippers
107330,amblbell,Amblyscirtes belli,Bell's Roadside-Skipper,Butterflies and Skippers
114154,amblcaro,Amblyscirtes carolina,Carolina Roadside-Skipper,Butterflies and Skippers
120413,amblelis,Amblyscirtes elissa,Elissa Roadside-Skipper,Butterflies and Skippers
110939,ambllind,Amblyscirtes linda,Linda's Roadside-Skipper,Butterflies and Skippers
111894,amblreve,Amblyscirtes reversa,Reversed Roadside-Skipper,Butterflies and Skippers
109087,ambltexa,Amblyscirtes texanae,Texas Roadside-Skipper,Butterflies and Skippers
109442,ambltolt,Amblyscirtes tolteca,Toltec Roadside-Skipper,Butterflies and Skippers
109193,anthlanc,Anthocharis lanceolata,Gray Marble,Butterflies and Skippers
111267,apodchis,Apodemia chisosensis,Chisos Metalmark,Butterflies and Skippers
107865,apoddury,Apodemia duryi,Mexican Metalmark,Butterflies and Skippers
114459,apodphyc,Apodemia phyciodoides,Crescent Metalmark,Butterflies and Skippers
120675,apodvirg,Apodemia virgulti,Behr's Metalmark,Butterflies and Skippers
106956,atryarog,Atrytone arogos,Arogos Skipper,Butterflies and Skippers
118806,atrycest,Atrytonopsis cestus,Cestus Skipper,Butterflies and Skippers
109086,atryedwa,Atrytonopsis edwardsi,Sheep Skipper,Butterflies and Skippers
110938,atryloam,Atrytonopsis loammi,Loammi Skipper,Butterflies and Skippers
120891,atrylunu,Atrytonopsis lunus,Moon-marked Skipper,Butterflies and Skippers
112465,atrypitt,Atrytonopsis pittacus,White-barred Skipper,Butterflies and Skippers
107591,atrypyth,Atrytonopsis python,Python Skipper,Butterflies and Skippers
109085,atryquin,Atrytonopsis quinteri,Crystal Skipper,Butterflies and Skippers
109321,autopseu,Autochton pseudocellus,Sonoran Banded-Skipper,Butterflies and Skippers
110710,boloalbe,Boloria alberta,Alberta Fritillary,Butterflies and Skippers
116322,bolokrie,Boloria kriemhild,Relict Fritillary,Butterflies and Skippers
118731,caleariz,Calephelis arizonensis,Arizona Metalmark,Butterflies and Skippers
107560,calebore,Calephelis borealis,Northern Metalmark,Butterflies and Skippers
112858,calemuti,Calephelis muticum,Swamp Metalmark,Butterflies and Skippers
119927,caleperd,Calephelis perditalis,Rounded Metalmark,Butterflies and Skippers
109784,calewrig,Calephelis wrighti,Wright's Metalmark,Butterflies and Skippers
110330,callcoms,Callophrys comstocki,Desert Green Hairstreak,Butterflies and Skippers
